CG_ID	P1_1	P2_1	HYB_1_P1	HYB_1_P2	log2_P_ratio	log2_H_ratio	perc_cis	FBgn_ID	Gene_name	tau	Age_classification	HK_bin	min	class	pvalsPar1.adj	pvalsHyb1.adj	max_tissue
CG3929	415	348	363	333	0.254024030385559	0.124447370924489	48.9903930488788	FBgn0000524	dx	0.43	Bilateria	non_HKs	0	non_TS_non_HK	0.068204779967272	0.469334479465513	embryos_0.2_hr
CG3931	187	148	164	145	0.337441094258687	0.177642914603149	52.6441259306034	FBgn0034879	Rrp4	0.418	Cellular_Organisms	non_HKs	0	non_TS_non_HK	0.126186847601442	0.507276309499337	Adult_Mated_Male_4_days_Post.eclosion_Testes.3
CG3935	39	44	77	39	-0.174029399775049	0.981384321832653	45.9277995337629	FBgn0000061	al	0.809	Bilateria	non_HKs	0	TS_imaginal_discs	0.847207935201364	0.00289606825514902	L3_Imaginal_Discs.3
CG3937	229	170	235	182	0.429812851959242	0.368722306366304	85.7867103520832	FBgn0014141	cher	0.375	Eukaryota	HK	1.988642844	non_TS_HK	0.0198728741067185	0.0388309354619418	adult_female_5_days_after_eclosion.6
CG3941	341	346	268	227	-0.0210002986125522	0.239540703166858	47.9003132483312	FBgn0034878	pita	0.303	Diptera	non_HKs	0	non_TS_non_HK	0.968565413823319	0.176368117045876	adult_female_5_days_after_eclosion.6
CG3943	49	67	91	63	-0.451379346342564	0.53051471669878	35.0774687244237	FBgn0020545	kraken	0.406	Cellular_Organisms	non_HKs	0	non_TS_non_HK	0.282427798537974	0.0875920450304694	Adult_Mated_Male_4_days_Post.eclosion_Testes.3
CG3944	67	70	67	68	-0.063193826487194	-0.0213736507925669	33.8223715522247	FBgn0017567	ND-23	0.339	Cellular_Organisms	non_HKs	0	non_TS_non_HK	0.96360333667111	1	Adult_Mated_Male_4_days_Post.eclosion_Testes.3
CG3948	162	136	163	141	0.252387161634285	0.209176801832284	82.8793352553273	FBgn0040512	zetaCOP	0.317	Cellular_Organisms	non_HKs	0	non_TS_non_HK	0.336872648134383	0.414267607942352	Adult_Mated_Male_4_days_Post.eclosion_AccessoryGlands.1
CG3953	36	36	31	29	0	0.096215315259303	50	FBgn0086359	Invadolysin	0.442	Eukaryota	non_HKs	0	non_TS_non_HK	1	0.970337350434484	RAL_testis.5
CG3957	332	313	339	388	0.0850205844143064	-0.194771379050784	41.0422301095177	FBgn0034876	wmd	0.397	Diptera	non_HKs	0	non_TS_non_HK	0.707826256392206	0.182128482348038	adult_female_5_days_after_eclosion.6
CG3962	31	39	37	40	-0.331205908475373	-0.112474729258412	33.9591554317865	FBgn0038475	Keap1	0.444	Bilateria	non_HKs	0	non_TS_non_HK	0.640404572022053	0.924505344382571	S3_cell_line
CG3964	72	93	46	89	-0.369233809665719	-0.952171474909385	62.0263048407394	FBgn0031574	CG3964	0.817	Diptera	non_HKs	0	TS	0.291827800685401	0.00156079215029341	Adult_Mated_Male_4_days_Post.eclosion_Testes.3
CG3971	155	189	137	162	-0.286118018946835	-0.241817919924098	84.5168440681226	FBgn0260960	Baldspot	0.323	Eukaryota	non_HKs	0	non_TS_non_HK	0.208924396992347	0.326933560020474	Adult_Mixed_Male_and_Female_1_day_Post.eclosion_Digestive_System
CG3973	157	119	77	64	0.399802985583683	0.266786540694901	66.7295018583746	FBgn0029881	pigs	0.309	Bilateria	non_HKs	0	non_TS_non_HK	0.0936783904087663	0.512780099778419	ML.DmD32_cell_line
CG3975	101	126	172	111	-0.319068440748122	0.631848888351992	39.9205442588436	FBgn0283467	Pol32	0.418	Pan-drosophilid	non_HKs	0	non_TS_non_HK	0.276708501537685	0.00195074418728754	ML.DmD16.c3_cell_line
CG3977	79	112	85	114	-0.503574173880501	-0.42349907802704	84.0986492145916	FBgn0062413	Ctr1A	0.307	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Eukaryota by ProteinHistorian	non_HKs	0	non_TS_non_HK	0.079081631812862	0.127403542937681	RAL_testis.2
CG3978	41	45	41	53	-0.134301091711591	-0.370368449945115	61.0729849639774	FBgn0003117	pnr	0.687	Eukaryota	non_HKs	0	TS	0.904053136952049	0.450946298970706	S1_cell_line
CG3980	58	86	60	70	-0.568283759574526	-0.222392421336448	39.1340448481148	FBgn0031575	Cep97	0.626	Bilateria	non_HKs	0	TS	0.0897506026964233	0.629184805268796	RAL_testis.5
CG3983	313	317	305	218	-0.018320183206789	0.484481107673322	49.0721913388899	FBgn0038473	Ns1	0.233	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Cellular_Organisms by ProteinHistorian	non_HKs	0	non_TS_non_HK	0.98054651196756	0.000992888558787487	L1_stage_larvae.1
CG3988	76	100	73	77	-0.395928676331139	-0.0769619818148842	19.438344938298	FBgn0028552	gammaSnap1	0.298	Eukaryota	non_HKs	0	non_TS_non_HK	0.223328958335578	0.917458752321035	malphigian_tubules.1
CG3989	668	584	578	587	0.193879733594035	-0.0222910106093734	9.34783467767158	FBgn0020513	ade5	0.416	Cellular_Organisms	non_HKs	0	non_TS_non_HK	0.0745260367487399	0.920909645489315	WPP_Fat_Body.2
CG3991	611	577	540	504	0.082601061173247	0.0995356735509144	85.4601435527929	FBgn0020370	TppII	0.184	Cellular_Organisms	non_HKs	0	non_TS_non_HK	0.579284732127083	0.476259525084082	Adult_Mated_Male_4_days_Post.eclosion_Testes.3
CG3997	1806	1584	1486	1231	0.189225557401249	0.271603354054139	76.7281968295905	FBgn0023170	RpL39	0.184	Cellular_Organisms	HK	202.914592	non_TS_HK	0.00125872772994686	9.57694028794516e-06	malphigian_tubules.1
CG3998	201	239	266	213	-0.24981511680182	0.320572815275351	35.9805767232652	FBgn0270924	zf30C	0.276	Diptera	non_HKs	0	non_TS_non_HK	0.213129275637887	0.0578259612484222	embryos__2.4_hr.1
CG4001	280	227	212	178	0.302734529654052	0.252187023596801	83.3030258837626	FBgn0003071	Pfk	0.486	Cellular_Organisms	non_HKs	0	non_TS_non_HK	0.0800797951982628	0.215184784520629	RAL_testis.4
CG40045	32	48	47	34	-0.584962500721156	0.467126010427298	30.7478637014862	FBgn0058045	CG40045	0.272	Eukaryota	non_HKs	0	non_TS_non_HK	0.243717594301259	0.352040884319362	adult_midgut.1
CG4006	39	33	36	32	0.241008099503795	0.169925001442312	70.5059297974493	FBgn0010379	Akt1	0.228	Cellular_Organisms	non_HKs	0	non_TS_non_HK	0.769500841381187	0.860475734520018	WPP_Salivary_Glands.1
CG4012	354	331	290	263	0.0969181432757797	0.140990100722632	76.1853089267546	FBgn0023081	gek	0.164	Bilateria	non_HKs	0	non_TS_non_HK	0.638047813504033	0.465144649613131	WPP.2_days_CNS.2
CG4013	369	373	387	398	-0.0155548141948417	-0.0404348643992385	61.9075515058363	FBgn0265523	Smr	0.25	Eukaryota	non_HKs	0	non_TS_non_HK	0.985682901744802	0.862987817263383	ML.DmD9_cell_line
CG4016	202	228	146	223	-0.174678531412947	-0.611075341040287	58.3380990750738	FBgn0086532	Spt-I	0.325	Eukaryota	non_HKs	0	non_TS_non_HK	0.449302115342999	0.000470221437592709	ML.BG2.c2_cell_line
CG4030	124	119	125	109	0.0593785470789318	0.197599959885161	58.8407933365068	FBgn0034585	Rbpn-5	0.354	Bilateria	non_HKs	0	non_TS_non_HK	0.926904687312816	0.52862441527271	RAL_testis.4
CG4038	526	667	485	504	-0.342623961892283	-0.0554389864254264	16.1807090546854	FBgn0011824	CG4038	0.343	Eukaryota	non_HKs	0	non_TS_non_HK	0.000482733908483919	0.742970881676853	S2R._cell_line.1
CG4039	772	821	670	553	-0.0887813745097244	0.276881615110428	43.0914232369167	FBgn0025815	Mcm6	0.437	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Eukaryota by ProteinHistorian	non_HKs	0	non_TS_non_HK	0.450404058629673	0.00464445165905423	S2R._cell_line.1
CG4041	254	205	185	209	0.30920458726672	-0.175977671564571	26.6165058519512	FBgn0029736	CG4041	0.408	Eukaryota	non_HKs	0	non_TS_non_HK	0.0917952022122883	0.438405199722382	WPP_Salivary_Glands
CG40478	80	74	56	58	0.112474729258413	-0.0506260730699679	23.6872751616333	FBgn0027101	Dyrk3	0.297	Eukaryota	non_HKs	0.067635131	non_TS_non_HK	0.866509236996362	0.989436496246523	adult_female_5_days_after_eclosion.6
CG4049	166	137	114	119	0.277007348386398	-0.0619277491432018	15.448612825361	FBgn0034976	CG4049	0.429	Eukaryota	non_HKs	0	non_TS_non_HK	0.270799056358074	0.907794161009187	WPP.2_days_CNS
CG4051	266	278	208	251	-0.0636586372223178	-0.27110383580968	56.6512136319036	FBgn0000562	egl	0.248	Bilateria	non_HKs	0	non_TS_non_HK	0.829481848209916	0.13374772853803	Adult_Mixed_Male_and_Female_4_days_Post.eclosion_Digestive_System.1
CG4057	84	52	66	74	0.691877704637668	-0.165059246270496	16.1506712770714	FBgn0041582	tamo	0.447	Bilateria	non_HKs	0	non_TS_non_HK	0.0359706027566962	0.733069088568068	RAL_testis
CG4063	106	148	181	95	-0.481532911065751	0.929990278752257	39.7174857729993	FBgn0263933	ebi	0.302	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Eukaryota by ProteinHistorian	non_HKs	0	non_TS_non_HK	0.0447650823888008	2.4350583303499e-06	Adult_Virgin_Female_4_days_Post.eclosion_Ovaries.1
CG4065	292	288	280	241	0.0198995574377048	0.216393680715005	52.4098020388701	FBgn0034982	CG4065	0.496	Eukaryota	non_HKs	0	non_TS_non_HK	0.979615314811721	0.216992872301073	Adult_Mated_Male_4_days_Post.eclosion_Testes.3
CG4067	72	46	63	54	0.6463630453853	0.222392421336448	34.4067351814458	FBgn0020385	pug	0.526	Cellular_Organisms	non_HKs	0	non_TS_non_HK	0.0805328935334218	0.654918333675507	WPP_Fat_Body.2
CG4069	326	309	300	274	0.0772651263267028	0.130786607535354	70.9608614720161	FBgn0036301	CG4069	0.301	Eukaryota	non_HKs	0	non_TS_non_HK	0.746944382908738	0.496217488884633	RAL_testis.4
CG4070	176	116	159	121	0.601450623509725	0.394019718009761	65.5115653069715	FBgn0011837	Tis11	0.254	Eukaryota	non_HKs	0	non_TS_non_HK	0.00390873878872288	0.0818223958283091	Kc167_cell_line.1
CG4071	38	26	38	22	0.547487795302493	0.788495894806288	76.589882036805	FBgn0034744	Vps20	0.276	Eukaryota	non_HKs	0	non_TS_non_HK	0.367534311493967	0.137915525903271	S2R._cell_line.1
CG4078	49	35	36	44	0.485426827170242	-0.289506617194985	27.1980196583956	FBgn0029798	CG4078	0.445	Eukaryota	non_HKs	0	non_TS_non_HK	0.349074032514167	0.632521265010078	ML.DmD11_cell_line
CG4083	116	153	106	110	-0.39940684756508	-0.0534392589614604	13.3796551779831	FBgn0017572	Mo25	0.219	Eukaryota	non_HKs	0	non_TS_non_HK	0.100049821355429	0.937685207628478	Adult_Mated_Male_4_days_Post.eclosion_Testes.3
CG4084	97	92	89	101	0.0763508861301148	-0.182478051785397	41.3494587767734	FBgn0011297	l(2)not	0.468	Eukaryota	non_HKs	0	non_TS_non_HK	0.916179661309147	0.62501121387981	Adult_Mated_Male_4_days_Post.eclosion_Testes.3
CG4087	3845	5533	4148	5628	-0.525078325593635	-0.440206434423307	83.8363369742266	FBgn0002593	RpLP1	0.138	Eukaryota	non_HKs	0	non_TS_non_HK	5.08234973709901e-66	5.22275423682216e-49	Adult_Mated_Male_4_days_Post.eclosion_AccessoryGlands.2
CG4091	55	59	66	57	-0.101283335837182	0.211504105193712	40.3409337260426	FBgn0034894	sigmar	0.391	Bilateria	non_HKs	0	non_TS_non_HK	0.919763221720041	0.663537920445259	WPP_Salivary_Glands.1
CG4094	886	854	880	782	0.053070628934528	0.170334916217307	59.2264909444563	FBgn0028336	l(1)G0255	0.363	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Cellular_Organisms by ProteinHistorian	non_HKs	0	non_TS_non_HK	0.693252749152679	0.057614201129206	Adult_Mixed_Male_and_Female_1_day_Post.eclosion_Carcass
CG4095	120	113	88	74	0.086711633193331	0.249978253008348	60.4915558420485	FBgn0029890	CG4095	0.875	mel-subgroup	non_HKs	0	TS	0.870725757723943	0.508234907535509	Adult_Mated_Male_4_days_Post.eclosion_Testes.3
CG4096	177	245	181	166	-0.469032388919573	0.124806455736281	17.3669062704757	FBgn0029791	CG4096	0.622	Bilateria	non_HKs	0	TS	0.00727925575487763	0.648298862866335	CME_W1_Cl
CG4097	203	211	204	177	-0.0557632715220088	0.204819791888498	44.0091395135315	FBgn0002284	Prosbeta6	0.267	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Eukaryota by ProteinHistorian	non_HKs	0	non_TS_non_HK	0.892690846761255	0.352836433722918	Adult_Mated_Male_4_days_Post.eclosion_Testes.3
CG4107	292	271	230	211	0.107675517526146	0.12439086223719	88.1540684335903	FBgn0020388	Gcn5	0.306	Eukaryota	non_HKs	0	non_TS_non_HK	0.637354167791879	0.596527293931632	ML.DmD11_cell_line
CG4108	338	166	443	104	1.02584000493526	2.09072317041393	66.2542455512768	FBgn0036805	Chmp1	0.275	Eukaryota	non_HKs	0	non_TS_non_HK	4.31618723927819e-13	5.20663784288656e-49	L3_Salivary_Glands
CG4111	1566	1428	1561	1420	0.133088233261941	0.136579607585864	97.5074249667416	FBgn0029785	RpL35	0.14	Eukaryota	non_HKs	0	non_TS_non_HK	0.0530893164355439	0.0373433913981501	L3_Salivary_Glands
CG4119	273	279	290	239	-0.0313641709093351	0.279042282034186	47.3395336143591	FBgn0028474	CG4119	0.294	Eukaryota	non_HKs	0	non_TS_non_HK	0.945167996362624	0.0884817438031815	WPP.2_days_CNS
CG4140	52	63	109	51	-0.276840205358824	1.09575898280543	44.3922197229167	FBgn0261881	l(2)35Be	0.522	Eukaryota	non_HKs	0	non_TS_non_HK	0.592218416119537	4.25387061186196e-05	Adult_Mated_Male_4_days_Post.eclosion_Testes.3
CG4141	197	193	185	187	0.029594782188296	-0.0155129993713246	25.5902334696016	FBgn0015279	Pi3K92E	0.232	Eukaryota	HK	7.382395389	non_TS_HK	0.968596919237002	1	S1_cell_line
CG4143	292	262	260	229	0.156401557342567	0.183164024931511	87.2515053876128	FBgn0262732	mbf1	0.328	Eukaryota	non_HKs	0	non_TS_non_HK	0.437806647841021	0.340936021213909	RAL_testis.2
CG4145	45	67	82	23	-0.574236094128098	1.83399004856107	43.2318855494389	FBgn0000299	Cg25C	0.456	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Bilateria by ProteinHistorian	non_HKs	0.127505246	non_TS_non_HK	0.148286901963892	6.98063608453419e-08	S2R._cell_line.1
CG4147	2958	2530	3384	3163	0.225484667517395	0.0974360126025561	43.2118128808201	FBgn0001218	Hsc70-3	0.321	Eukaryota	HK	59.76755244	non_TS_HK	1.45316708613728e-07	0.0255347425580269	Adult_Mated_Male_4_days_Post.eclosion_AccessoryGlands.3
CG4148	53	22	62	20	1.2684888359259	1.63226821549951	81.7750147605932	FBgn0001990	wek	0.313	Pan-drosophilid	non_HKs	0	non_TS_non_HK	0.00338915162029455	3.06711202508603e-05	embryos__2.4_hr.1
CG4152	217	203	202	185	0.096215315259303	0.126830022235483	80.5552671534514	FBgn0001986	l(2)35Df	0.336	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Cellular_Organisms by ProteinHistorian	non_HKs	0	non_TS_non_HK	0.746944382908738	0.616714262765889	RAL_testis.4
CG4153	843	798	931	772	0.0791438847197366	0.270180320290713	58.5799012843617	FBgn0004926	eIF-2beta	0.266	Cellular_Organisms	non_HKs	0	non_TS_non_HK	0.510015054804876	0.000789062146906887	ML.BG2.c2_cell_line
CG4159	76	49	78	59	0.633217669328377	0.402759169500407	63.6051691241645	FBgn0038811	CG4159	0.342	Eukaryota	non_HKs	0	non_TS_non_HK	0.0770845273468143	0.264922199019671	Adult_Mated_Male_4_days_Post.eclosion_Testes.3
CG4165	348	313	327	289	0.15292464891611	0.178221142997404	87.5703676377139	FBgn0029763	Usp16-45	0.41	Eukaryota	non_HKs	0	non_TS_non_HK	0.39442959568354	0.282084542542565	Adult_Mated_Male_4_days_Post.eclosion_Testes.3
CG4166	88	118	71	387	-0.423211430724544	-2.44644263663973	54.7342540600527	FBgn0013717	not	0.366	Eukaryota	non_HKs	0	non_TS_non_HK	0.140199288055655	7.19336869799236e-52	RAL_testis.4
CG4169	59	42	69	59	0.490325626583081	0.225881407416328	46.0676324405929	FBgn0250814	UQCR-C2	0.424	Eukaryota	non_HKs	0	non_TS_non_HK	0.276708501537685	0.626467727691525	Adult_Mated_Male_4_days_Post.eclosion_Testes.3
CG4170	255	175	350	153	0.543142325026529	1.19382326913968	64.7232606226658	FBgn0024183	vig	0.355	Bilateria	non_HKs	0	non_TS_non_HK	0.00116073005511575	2.08585142316396e-17	RAL_testis.1
CG4173	298	305	247	219	-0.0334969119880871	0.173580171983504	45.6001217021279	FBgn0014029	2-Sep	0.322	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Bilateria by ProteinHistorian	non_HKs	0	non_TS_non_HK	0.933696062237743	0.391546848882929	L3_Salivary_Glands.1
CG4180	197	249	299	216	-0.337950112611705	0.469114172034637	36.759292525176	FBgn0001977	CIAPIN1	0.459	Eukaryota	non_HKs	0	non_TS_non_HK	0.0641486864384916	0.00169381453005096	WPP
CG4195	60	36	67	34	0.736965594166206	0.978626349207433	80.1964017975902	FBgn0002283	l(3)73Ah	0.401	Bilateria	non_HKs	0	non_TS_non_HK	0.073189476721315	0.00650338795683765	Adult_Mated_Male_4_days_Post.eclosion_Testes.3
CG4200	113	104	86	98	0.119739244274095	-0.18844508941311	37.9448096805665	FBgn0003416	sl	0.332	Bilateria	non_HKs	0	non_TS_non_HK	0.790962304424508	0.617801330622936	adult_midgut
CG4201	52	41	67	28	0.342887713523009	1.25873426840017	57.8839956154455	FBgn0024222	IKKbeta	0.329	Diptera	non_HKs	0	non_TS_non_HK	0.537740866581191	0.000506300527778498	adult_fat.1
CG4202	134	145	147	109	-0.113819899557162	0.431488020059438	44.1738138471935	FBgn0029755	Sas10	0.443	Eukaryota	non_HKs	0	non_TS_non_HK	0.766880589403651	0.066131695251621	adult_female_5_days_after_eclosion.6
CG4203	59	43	95	40	0.456378294659743	1.24792751344359	61.1886124378901	FBgn0038300	CG4203	0.432	Bilateria	non_HKs	0	non_TS_non_HK	0.321965068721184	2.10345178433834e-05	adult_female_5_days_after_eclosion.6
CG4204	208	196	241	185	0.085729874025884	0.38150787571365	56.3289282182296	FBgn0023212	EloB	0.323	Bilateria	non_HKs	0	non_TS_non_HK	0.790249881026033	0.0290303302092747	Adult_Mated_Male_4_days_Post.eclosion_Testes.3
CG4206	531	552	447	441	-0.0559564059740154	0.0194961756257972	20.533365781157	FBgn0024332	Mcm3	0.477	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Eukaryota by ProteinHistorian	non_HKs	0	non_TS_non_HK	0.763086499808292	0.953647453909058	Adult_Virgin_Female_4_days_Post.eclosion_Ovaries.1
CG4207	208	192	158	157	0.115477217419936	0.00915999928547592	7.93229997235328	FBgn0026261	bonsai	0.307	Cellular_Organisms	non_HKs	0	non_TS_non_HK	0.690203333904915	1	Adult_Mated_Male_4_days_Post.eclosion_Testes.3
CG4208	74	84	82	70	-0.182864057149811	0.228268987673117	35.7003850585241	FBgn0026751	XRCC1	0.314	Eukaryota	non_HKs	0	non_TS_non_HK	0.704811522605265	0.576796549598346	Adult_Mated_Male_4_days_Post.eclosion_Testes.3
CG4211	574	686	511	519	-0.257157839497124	-0.0224112474202595	8.71497733224272	FBgn0004227	nonA	0.357	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Bilateria by ProteinHistorian	non_HKs	0	non_TS_non_HK	0.0108229590451485	0.929940077539406	adult_female_5_days_after_eclosion.6
CG4212	39	42	35	59	-0.106915203916512	-0.753360032416875	53.8189324419996	FBgn0015791	Rab14	0.492	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Eukaryota by ProteinHistorian	non_HKs	0	non_TS_non_HK	0.940555876406163	0.0573074800767053	RAL_testis.2
CG4220	79	56	127	66	0.496425826119499	0.944290567413712	67.8293981646429	FBgn0004858	elB	0.501	Bilateria	non_HKs	0	non_TS_non_HK	0.173681674700334	9.97576664955999e-05	L3_Salivary_Glands.1
CG4221	112	101	91	100	0.14914343930581	-0.136061549576028	32.2982096024313	FBgn0038385	Fbxl7	0.719	Diptera	non_HKs	0	TS	0.719434463644134	0.739474466140704	RAL_testis.2
CG4225	91	74	71	70	0.298341274569747	0.0204641025597155	6.8592931330832	FBgn0038376	Hmt-1	0.324	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Cellular_Organisms by ProteinHistorian	non_HKs	0	non_TS_non_HK	0.431630821073622	1	Adult_Mated_Male_4_days_Post.eclosion_Testes.3
CG4233	302	279	370	330	0.114283427495891	0.165059246270496	76.4747128720745	FBgn0001125	Got2	0.309	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Cellular_Organisms by ProteinHistorian	non_HKs	0	non_TS_non_HK	0.601904760335684	0.289034672285439	Adult_Mated_Male_4_days_Post.eclosion_Testes.3
CG4236	481	485	528	351	-0.011947853304448	0.589066899053893	49.4980237998683	FBgn0263979	Caf1-55	0.288	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Eukaryota by ProteinHistorian	non_HKs	0	non_TS_non_HK	0.988989634594107	3.14290354391258e-08	embryos__2.4_hr.1
CG4237	188	172	208	212	0.128324096975539	-0.027480736422107	14.9933987979152	FBgn0020655	ArfGAP1	0.375	Eukaryota	non_HKs	0	non_TS_non_HK	0.665450626529355	0.961444750931679	Adult_Mated_Male_4_days_Post.eclosion_AccessoryGlands.2
CG4241	35	26	18	27	0.428843298803874	-0.584962500721156	36.5883224374089	FBgn0067783	att-ORFA	0.468	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Eukaryota by ProteinHistorian	non_HKs	0	non_TS_non_HK	0.543576146041466	0.420166185985534	WPP.2_days_CNS
CG4244	66	49	103	54	0.429684275243245	0.93161302501975	64.9868069001447	FBgn0003557	Su(dx)	0.388	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Eukaryota by ProteinHistorian	HK	5.841120801	non_TS_HK	0.319511396315714	0.000708931783066243	S1_cell_line
CG4247	170	145	128	128	0.229481846122767	0	0	FBgn0038307	mRpS10	0.334	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Bilateria by ProteinHistorian	non_HKs	0	non_TS_non_HK	0.378557830631717	1	Adult_Mated_Male_4_days_Post.eclosion_Testes.1
CG4252	118	117	80	96	0.0122783297784367	-0.263034405833794	48.8596271036699	FBgn0004367	mei-41	0.522	Eukaryota	non_HKs	0	non_TS_non_HK	1	0.452387821873923	ML.DmBG3.c2
CG4254	853	1083	766	757	-0.344415596290037	0.0170510919392256	4.50470039521939	FBgn0011726	tsr	0.195	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Eukaryota by ProteinHistorian	HK	84.14129373	non_TS_HK	2.76011642997607e-06	0.937156939850966	S2R._cell_line.1
CG4257	48	55	39	36	-0.196397212803504	0.115477217419936	27.0215917165017	FBgn0016917	Stat92E	0.228	Bilateria	HK	10.89399475	non_TS_HK	0.768869486636253	0.922414018339049	WPP_Fat_Body.2
CG4258	92	114	106	112	-0.309328058107729	-0.079434467494405	25.6796838865295	FBgn0020305	dbe	0.333	Eukaryota	non_HKs	0	non_TS_non_HK	0.331042576557707	0.871168368755791	Adult_Mated_Male_4_days_Post.eclosion_Testes.3
CG4260	125	146	155	126	-0.22404027421793	0.298844481774321	36.3677557082633	FBgn0264855	AP-2alpha	0.152	Eukaryota	non_HKs	0	non_TS_non_HK	0.444382436946551	0.215244263597051	L3_Fat_body.1
CG4261	142	151	129	112	-0.0886576198203968	0.20387233336565	41.0699827315195	FBgn0022787	Hel89B	0.315	Cellular_Organisms	non_HKs	0	non_TS_non_HK	0.8314006980616	0.50329133591438	Kc167.R2.24h_20E
CG4264	2042	739	2855	994	1.46633659673165	1.52217298868792	96.4615931539346	FBgn0266599	Hsc70-4	0.175	Eukaryota	HK	72.06701812	non_TS_HK	4.05472584453791e-137	1.77813868669896e-203	S1_cell_line
CG4265	151	117	302	89	0.368040019741674	1.76267130835868	55.8283932001673	FBgn0010288	Uch	0.415	Eukaryota	non_HKs	0	non_TS_non_HK	0.141114324606398	1.18495127989921e-26	Adult_Mated_Male_4_days_Post.eclosion_Testes.4
CG4266	338	412	335	396	-0.285621090901034	-0.241339334734475	84.4963283254518	FBgn0034598	CG4266	0.297	Bilateria	non_HKs	0	non_TS_non_HK	0.0360030922519228	0.0809588073870093	S1_cell_line
CG4272	156	141	192	159	0.145850866463455	0.272079545436801	68.3087942358515	FBgn0261647	Axud1	0.328	Bilateria	non_HKs	0	non_TS_non_HK	0.652929278860155	0.204303320192509	Adult_Mated_Female_4_days_Post.eclosion_Ovaries
CG4279	155	94	119	98	0.7215355535966	0.280107919192735	38.821083423609	FBgn0261067	LSm1	0.235	Eukaryota	non_HKs	0	non_TS_non_HK	0.00116073005511575	0.340632117496604	RAL_testis.2
CG4287	46	37	35	40	0.314108590428063	-0.192645077942396	27.5443842240206	FBgn0038388	CG4287	0.362	Pan-drosophilid	non_HKs	0	non_TS_non_HK	0.619630972695017	0.806343614468039	Adult_Mated_Male_4_days_Post.eclosion_Testes.2
CG4289	34	51	50	30	-0.584962500721156	0.736965594166206	35.7942519365812	FBgn0037020	Pex14	0.376	Eukaryota	non_HKs	0	non_TS_non_HK	0.222093742754932	0.0966111775994957	adult_female_5_days_after_eclosion.6
CG4294	306	220	267	195	0.476028129167992	0.453365617937943	95.2392495650081	FBgn0034742	CG4294	0.357	Pan-drosophilid	HK	2.962636361	non_TS_HK	0.00171355485733513	0.0047745077096811	WPP.2_days_CNS
CG4299	212	196	196	197	0.113210610447991	-0.00734197534116807	5.74064704259507	FBgn0014879	Set	0.317	Eukaryota	non_HKs	0	non_TS_non_HK	0.693510552912903	1	embryos_4.6_hr
CG4300	51	78	50	39	-0.612976876890753	0.358453970912476	26.9537606466282	FBgn0036272	CG4300	0.314	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Bilateria by ProteinHistorian	non_HKs	0	non_TS_non_HK	0.0829966634671419	0.48782445943743	Adult_Virgin_Female_4_days_Post.eclosion_Ovaries.1
CG4303	279	302	277	297	-0.114283427495891	-0.100576954751578	88.0065963677835	FBgn0025463	Bap60	0.321	Eukaryota	non_HKs	0	non_TS_non_HK	0.601904760335684	0.627541815555456	embryos__2.4_hr
CG4307	335	394	329	323	-0.234034534111241	0.0265534190413166	9.24750719077431	FBgn0016691	ATPsynO	0.315	Cellular_Organisms	non_HKs	0	non_TS_non_HK	0.110242929286383	0.940564842240007	Adult_Mated_Male_4_days_Post.eclosion_Testes.3
CG4311	158	129	138	125	0.292553492753849	0.142740172116082	48.7911358611542	FBgn0010611	Hmgs	0.473	Cellular_Organisms	non_HKs	0	non_TS_non_HK	0.253891045216423	0.654918333675507	Adult_Mated_Male_4_days_Post.eclosion_AccessoryGlands.1
CG4316	151	85	161	105	0.829013803187377	0.616671360448494	74.3861390579418	FBgn0003319	Sb	0.822	Eukaryota	non_HKs	0	TS	0.000218702681393345	0.00379163181485437	WPP_Fat_Body
CG4317	140	125	119	99	0.16349873228288	0.265461143228334	72.2493536989665	FBgn0026060	Mipp2	0.388	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Eukaryota by ProteinHistorian	non_HKs	0	non_TS_non_HK	0.628035974249038	0.374528867334706	adult_female_5_days_after_eclosion.5
CG4320	83	94	94	73	-0.179549420330713	0.36476429279762	40.1246417160962	FBgn0029840	raptor	0.473	Eukaryota	non_HKs	0	non_TS_non_HK	0.689181640061077	0.261215756613252	embryos_0.2_hr
