CG_ID	MSP1	MSP2	MSH11	MSH12	log2_P_ratio	log2_H_ratio	perc_cis	FBgn_ID	Gene_name	tau	Age_classification	HK_bin	min	class	pvalsPar1.adj	pvalsHyb1.adj
CG32556	99	152	121	130	-0.618570893363976	-0.10350457575386	16.7328558236827	FBgn0263258	chas	0.553	Pan-drosophilid	non_HKs	0	non_TS_non_HK	0.00466951741299456	0.813521338230092
CG32562	46	66	52	60	-0.52083216330144	-0.206450877467426	39.6386575204534	FBgn0028974	xmas-2	0.501	Eukaryota	non_HKs	0	non_TS_non_HK	0.164963872853561	0.737788442866642
CG32575	107	301	166	242	-1.49215269035856	-0.54382380592767	36.4455869323261	FBgn0026575	hang	0.329	Pan-drosophilid	HK	0.821385719	non_TS_HK	7.87016110800567e-21	0.0021085436147598
CG32579	111	37	76	72	1.58496250072116	0.0780025120012732	4.92141056749179	FBgn0052579	CG32579	0.312	Bilateria	non_HKs	0	non_TS_non_HK	1.29672013038327e-08	0.93160993207375
CG32592	20	27	27	20	-0.432959407276106	0.432959407276106	33.3333333333333	FBgn0030600	hiw	0.625	Eukaryota	non_HKs	0	TS	0.557684982569526	0.621786597620717
CG32593	51	139	68	122	-1.44651573075201	-0.843274496312547	58.2969461295901	FBgn0264078	Flo2	0.316	Diptera	non_HKs	0	non_TS_non_HK	2.21156901475756e-09	0.00127614261905766
CG32594	101	115	129	87	-0.18727856819258	0.568283759574526	42.9267242626124	FBgn0052594	be	0.266	Pan-drosophilid	non_HKs	0	non_TS_non_HK	0.553267695324637	0.0311223720848152
CG3260	50	49	43	56	0.0291463456595165	-0.381090167355506	48.15838727655	FBgn0021875	Zfrp8	0.394	Eukaryota	non_HKs	0	non_TS_non_HK	1	0.457949016135237
CG32604	43	62	42	63	-0.527931555684777	-0.584962500721156	91.1165845362979	FBgn0026713	l(1)G0007	0.41	Cellular_Organisms	non_HKs	0	non_TS_non_HK	0.175791404159815	0.171005851644235
CG32626	404	472	448	428	-0.224431566610046	0.065887935656457	18.4970690226595	FBgn0052626	AMPdeam	0.347	Eukaryota	non_HKs	0	non_TS_non_HK	0.0665149819614578	0.745952321063658
CG32638	202	203	177	228	-0.00712443443338148	-0.365284464081744	50.4923967557378	FBgn0052638	CG32638	0.312	Bilateria	non_HKs	0	non_TS_non_HK	1	0.0628824509220295
CG32649	206	254	204	256	-0.302184159588947	-0.327574658028504	92.8065141914782	FBgn0052649	CG32649	0.365	Cellular_Organisms	non_HKs	0	non_TS_non_HK	0.0770452332914758	0.0789957162888638
CG32654	126	349	255	220	-1.46980330270974	0.212993723334198	11.2350861192917	FBgn0052654	Sec16	0.305	Eukaryota	non_HKs	0	non_TS_non_HK	1.41187474190679e-23	0.305104418158926
CG32666	338	373	433	278	-0.142152383973053	0.639282142003218	44.9971592796465	FBgn0052666	Drak	0.271	Bilateria	non_HKs	0	non_TS_non_HK	0.356907026615838	2.4380912691388e-07
CG32667	46	75	39	82	-0.705256734438868	-1.07214978575584	74.5043690246724	FBgn0052667	ssp7	0.651	Pan-drosophilid	non_HKs	0	TS	0.0345034066849988	0.00134007464595117
CG32672	162	184	169	177	-0.183711953172388	-0.0667261138008132	36.3210518687371	FBgn0052672	Atg8a	0.316	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Eukaryota by ProteinHistorian	HK	37.0904785	non_TS_HK	0.425694577957771	0.87247859351628
CG32675	123	110	108	125	0.16115479181458	-0.210896782498619	36.1776099090538	FBgn0052675	Tango5	0.381	Diptera	non_HKs	0	non_TS_non_HK	0.610895845865301	0.534162261836431
CG32676	292	355	346	301	-0.281850655512027	0.201008550877023	29.392897784888	FBgn0052676	CG32676	0.407	Bilateria	non_HKs	0	non_TS_non_HK	0.0456593258469128	0.246534207396212
CG32685	95	129	130	94	-0.441371647092306	0.467778961350817	33.9726135317743	FBgn0052685	ZAP3	0.276	Eukaryota	non_HKs	0	non_TS_non_HK	0.0746588063921521	0.0853061001115924
CG32687	131	165	130	166	-0.332899212708365	-0.35267161831847	94.6911738839185	FBgn0052687	CG32687	0.597	Diptera	non_HKs	0	non_TS_non_HK	0.131265194009059	0.150219059459674
CG32701	692	648	679	661	0.0947782247521	0.0387613027370402	40.896844014987	FBgn0028327	l(1)G0320	0.246	Eukaryota	HK	29.50079717	non_TS_HK	0.403540922254692	0.832237608741155
CG32707	32	33	38	27	-0.0443941193584534	0.493040011280117	47.8459372461402	FBgn0052707	APC4	0.486	Eukaryota	non_HKs	0	non_TS_non_HK	1	0.442095106902678
CG32721	56	41	55	42	0.44980291743952	0.389042290745899	86.4917224104508	FBgn0027553	NELF-B	0.359	Eukaryota	non_HKs	0	non_TS_non_HK	0.29374899588046	0.452784620730557
CG32736	71	54	67	58	0.394859617341214	0.2081081953302	52.7043501514529	FBgn0052736	CG32736	0.892	Bilateria	non_HKs	0	TS	0.289223185235529	0.712073563554328
CG3274	97	116	132	81	-0.258068152940445	0.704544116473829	42.2602296003872	FBgn0042085	Bap170	0.447	Eukaryota	non_HKs	0	non_TS_non_HK	0.376643048772039	0.00526274340519347
CG32742	230	268	232	266	-0.220599139513397	-0.197301440373618	89.4388984512042	FBgn0028360	Cdc7	0.537	Eukaryota	non_HKs	0	non_TS_non_HK	0.205781727337287	0.337293574106576
CG32743	43	85	69	59	-0.983126181435604	0.225881407416328	15.7420823494905	FBgn0263968	nonC	0.33	Eukaryota	non_HKs	0	non_TS_non_HK	0.00145460145691905	0.665595374174453
CG32758	258	207	278	187	0.317740297923929	0.572046612835871	69.2254596828207	FBgn0052758	CG32758	0.38	Bilateria	non_HKs	0	non_TS_non_HK	0.0591031981478246	0.000420726609302838
CG32763	40	58	45	53	-0.53605290024021	-0.236067358233524	44.0380712664255	FBgn0026702	l(1)G0045	0.575	Eukaryota	non_HKs	0	non_TS_non_HK	0.185629907580867	0.714286973746994
CG32767	86	198	143	141	-1.20309186537751	0.0203199843795959	1.63379145100844	FBgn0052767	CG32767	0.292	Pan-drosophilid	HK	3.103152864	non_TS_HK	4.55334932245957e-10	1
CG32795	209	187	215	181	0.160464672193246	0.248346962506255	73.8623901471628	FBgn0040384	CG32795	0.476	Eukaryota	non_HKs	0	non_TS_non_HK	0.465452593666827	0.270001543436406
CG32796	31	33	38	26	-0.0901978089715781	0.547487795302493	46.1947420941187	FBgn0040388	boi	0.574	Diptera	non_HKs	0	non_TS_non_HK	0.969238028160154	0.379091406220658
CG32803	46	51	43	54	-0.148863385914483	-0.328622747461371	64.6408954285274	FBgn0052803	CG32803	0.363	Pan-drosophilid	non_HKs	0	non_TS_non_HK	0.830724802491237	0.547519440383907
CG32810	80	76	80	76	0.0740005814437768	0.0740005814437768	100	FBgn0025394	inc	0.356	Bilateria	HK	3.765732177	non_TS_HK	0.914835502436313	0.932591089821861
CG32834	89	23	80	32	1.95217147490938	1.32192809488736	67.7157776290489	FBgn0052834	CG32834	0.901	mel-group	non_HKs	0	TS	3.86523283377823e-09	0.000115716244461768
CG32858	138	161	131	168	-0.222392421336448	-0.35889442124131	72.4459051219941	FBgn0003447	sn	0.455	Bilateria	non_HKs	0.123238275	non_TS_non_HK	0.358077167251831	0.138595018025044
CG3289	77	39	56	60	0.981384321832653	-0.0995356735509144	8.43197048142931	FBgn0016698	Ptpa	0.382	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Eukaryota by ProteinHistorian	non_HKs	0	non_TS_non_HK	0.00273773819091565	0.917245718235013
CG3291	139	224	184	179	-0.688413849334097	0.0397461787927565	5.17591581297342	FBgn0020261	pcm	0.512	Eukaryota	non_HKs	0	non_TS_non_HK	7.51620516380095e-05	0.947622527016763
CG3295	221	299	247	273	-0.436099114806674	-0.144389909335175	33.1094249983021	FBgn0034573	CG3295	0.347	Eukaryota	non_HKs	0	non_TS_non_HK	0.00352367167055703	0.50930956942997
CG3297	408	346	296	458	0.237797114334771	-0.629750422467994	42.0591251439831	FBgn0002778	mnd	0.416	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Eukaryota by ProteinHistorian	non_HKs	0	non_TS_non_HK	0.0724900774195047	1.49971759078825e-07
CG3298	67	55	65	57	0.284729476933113	0.189477798863713	66.5466044838849	FBgn0028426	JhI-1	0.487	Cellular_Organisms	non_HKs	0	non_TS_non_HK	0.494378698453176	0.750356807358013
CG3299	80	113	93	100	-0.498250867527825	-0.104697378666693	21.0129847211648	FBgn0004397	Vinc	0.416	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Bilateria by ProteinHistorian	non_HKs	0	non_TS_non_HK	0.0606712548934472	0.84849291566259
CG33048	130	80	111	99	0.700439718141092	0.165059246270496	23.5650894710182	FBgn0263241	Mocs1	0.428	Cellular_Organisms	non_HKs	0	non_TS_non_HK	0.00337066921037559	0.686907188201363
CG33052	48	38	34	52	0.337034987277571	-0.612976876890753	39.2182528759229	FBgn0053052	CG33052	0.439	Bilateria	non_HKs	0	non_TS_non_HK	0.50580707824777	0.205955086763126
CG33080	67	131	81	117	-0.967333811079678	-0.53051471669878	54.8429829105893	FBgn0053080	CG33080	0.5	Diptera	non_HKs	0	non_TS_non_HK	5.17737633527755e-05	0.062379671823991
CG33087	31	53	40	44	-0.773724144176324	-0.137503523749935	17.7716470120389	FBgn0053087	LRP1	0.384	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Bilateria by ProteinHistorian	non_HKs	0	non_TS_non_HK	0.0614353398213849	0.895056275544151
CG3309	50	51	41	60	-0.028569152196771	-0.549338590990435	51.3348723400634	FBgn0029756	CG3309	0.472	Eukaryota	non_HKs	0	non_TS_non_HK	1	0.222075308573881
CG33090	130	89	112	107	0.546634382062057	0.065887935656457	12.0533829957621	FBgn0028916	CG33090	0.409	Cellular_Organisms	non_HKs	0	non_TS_non_HK	0.0239752797974771	0.920218522798069
CG33094	98	106	84	120	-0.113210610447991	-0.514573172829758	56.1800520547354	FBgn0053094	Synd	0.232	Bilateria	non_HKs	0	non_TS_non_HK	0.782874887387594	0.067118719735129
CG33095	72	35	66	41	1.04064198449735	0.68684211474037	66.0017686171033	FBgn0053095	CG33095	0.746	Pan-drosophilid	non_HKs	0	TS	0.00235644468266584	0.0879855865452011
CG33096	25	29	24	30	-0.214124805352848	-0.321928094887362	74.9137965151082	FBgn0053096	CG33096	0.689	Eukaryota	non_HKs	0	TS	0.830141663422375	0.726499841006133
CG33100	46	36	49	33	0.3536369546147	0.570315724756755	72.4675621562112	FBgn0053100	4EHP	0.396	Eukaryota	non_HKs	0	non_TS_non_HK	0.49508316365396	0.269923666870223
CG33101	286	249	268	267	0.199869404710309	0.00539325877021851	2.69839137112332	FBgn0266464	Nsf2	0.249	Eukaryota	non_HKs	0	non_TS_non_HK	0.241511145352801	1
CG33106	42	126	94	74	-1.58496250072116	0.345135486048687	15.1692338466319	FBgn0043884	mask	0.202	Eukaryota	HK	5.918353865	non_TS_HK	1.06494937847251e-09	0.34115749944907
CG33109	156	54	76	134	1.53051471669878	-0.818161677014187	25.8352861353067	FBgn0053109	CG33109	0.887	mel-group	non_HKs	0	TS	2.28082947151611e-11	0.000940541739111304
CG33111	47	34	54	27	0.467126010427298	1	65.2369344644406	FBgn0053111	CG33111	0.443	Diptera	non_HKs	0	non_TS_non_HK	0.331016411956685	0.0235305693126562
CG33113	378	412	376	414	-0.124258102962146	-0.138898105821688	90.4649060840412	FBgn0053113	Rtnl1	0.273	Eukaryota	HK	23.97003134	non_TS_HK	0.403738886132406	0.407166030396083
CG33116	50	48	46	52	0.0588936890535686	-0.176877762084079	42.8639523393537	FBgn0053116	CG33116	0.369	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Eukaryota by ProteinHistorian	non_HKs	0	non_TS_non_HK	0.978817982998504	0.813521338230092
CG3313	34	40	47	27	-0.234465253637023	0.799701349514169	43.6073572446629	FBgn0037980	CG3313	0.579	Eukaryota	non_HKs	0	non_TS_non_HK	0.731792903245291	0.109104500450835
CG33133	106	117	102	121	-0.142444265020205	-0.246437895303099	70.3241224918348	FBgn0001133	grau	0.403	Diptera	non_HKs	0	non_TS_non_HK	0.679612368401593	0.458169136588508
CG33138	546	896	530	912	-0.714597781137752	-0.78304146471418	91.9618464615816	FBgn0053138	AGBE	0.409	Cellular_Organisms	non_HKs	0	non_TS_non_HK	8.54581393261562e-19	1.59032791094517e-21
CG3314	4790	7116	5867	6039	-0.571040854643617	-0.0416866809711309	7.30012233488046	FBgn0014026	RpL7A	0.15	Eukaryota	non_HKs	0	non_TS_non_HK	4.3591926306045e-99	0.302686469321061
CG33144	91	114	112	93	-0.325095373966045	0.268196110949573	31.1317437693602	FBgn0053144	CG33144	0.496	Eukaryota	non_HKs	0	non_TS_non_HK	0.24825944811785	0.434617615557251
CG33145	59	36	57	38	0.712718047919529	0.584962500721156	82.0748825469904	FBgn0053145	GalT1	0.352	Bilateria	non_HKs	0	non_TS_non_HK	0.0664278414827687	0.201765387349841
CG33156	75	75	73	77	0	-0.0769619818148842	50	FBgn0053156	CG33156	0.574	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Cellular_Organisms by ProteinHistorian	non_HKs	0	non_TS_non_HK	1	0.93160993207375
CG33158	60	53	62	51	0.178970141045319	0.28177096841538	73.2687554062298	FBgn0053158	CG33158	0.37	Eukaryota	non_HKs	0	non_TS_non_HK	0.74006094713738	0.589891962055608
CG33174	135	70	101	104	0.947532580105864	-0.0422282353892974	4.09192668789519	FBgn0261244	inaE	0.499	Eukaryota	non_HKs	0	non_TS_non_HK	5.38407705154682e-05	0.98148944544496
CG33180	149	107	111	145	0.477701534061015	-0.385493223664829	30.8718614585769	FBgn0053180	Ranbp16	0.447	Eukaryota	non_HKs	0	non_TS_non_HK	0.0335709804087527	0.143656517700301
CG33182	27	27	30	24	0	0.321928094887362	50	FBgn0053182	Kdm4B	0.509	Eukaryota	non_HKs	0	non_TS_non_HK	1	0.726499841006133
CG3319	35	51	61	25	-0.543142325026529	1.28688114778816	41.2871519802637	FBgn0263237	Cdk7	0.358	Eukaryota	non_HKs	0	non_TS_non_HK	0.218522463755388	0.00148959495459087
CG33193	102	94	101	95	0.117836490293858	0.0883558744208469	74.9817600647362	FBgn0053193	sav	0.448	Bilateria	non_HKs	0	non_TS_non_HK	0.776630547431429	0.882112996759312
CG33199	197	260	228	229	-0.400315993572078	-0.00631377393220228	1.57719752235317	FBgn0053199	CG33199	0.847	Diptera	non_HKs	0	TS	0.014325322241337	1
CG3320	143	114	130	127	0.326981322613648	0.0336831262562886	10.3012386111386	FBgn0016700	Rab1	0.262	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Eukaryota by ProteinHistorian	non_HKs	0	non_TS_non_HK	0.178634054465693	0.98196511052584
CG33206	247	280	225	302	-0.180915785360289	-0.424623548108042	63.5348877436722	FBgn0027287	Gmap	0.482	Bilateria	non_HKs	0	non_TS_non_HK	0.306039585150938	0.0076701203400617
CG33214	85	91	92	84	-0.0984037040609945	0.131244533278253	36.3666285289364	FBgn0264561	Glg1	0.209	Cellular_Organisms	non_HKs	0	non_TS_non_HK	0.843131456619842	0.804050205065504
CG3322	111	143	112	142	-0.365455470428283	-0.342392197447078	93.6891701322251	FBgn0267348	LanB2	0.492	Bilateria	non_HKs	0	non_TS_non_HK	0.124970909003802	0.212003355164356
CG33230	72	59	60	71	0.287281952080471	-0.242856523896164	31.4176060564593	FBgn0053230	CG33230	0.302	Eukaryota	non_HKs	0	non_TS_non_HK	0.468641414900659	0.621887568387689
CG33275	70	93	106	57	-0.409875794163065	0.895030440398457	40.6843728997217	FBgn0035802	Pura	0.519	Bilateria	non_HKs	0	non_TS_non_HK	0.184385794148694	0.0016990812298692
CG3329	330	274	320	284	0.268290131285289	0.17218097538268	64.1771557372679	FBgn0023174	Prosbeta2	0.187	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Cellular_Organisms by ProteinHistorian	non_HKs	0	non_TS_non_HK	0.0699507237193298	0.358615296553303
CG33298	189	161	162	188	0.231325546106456	-0.214738848793013	32.4966396340733	FBgn0032120	CG33298	0.339	Eukaryota	non_HKs	0	non_TS_non_HK	0.28460990606324	0.398382618032246
CG33303	367	364	385	346	0.0118416126445165	0.154086407945539	51.998036743141	FBgn0053303	CG33303	0.323	Eukaryota	non_HKs	0	non_TS_non_HK	0.989229324306542	0.365665771340794
CG33306	44	34	29	49	0.371968777386958	-0.756728848987636	40.1356859509598	FBgn0053306	CG33306	0.78	Diptera	non_HKs	0	TS	0.482732291212407	0.121455489322862
CG3333	236	261	286	211	-0.145262947208043	0.438772148071204	42.8988111810687	FBgn0259937	Nop60B	0.379	Cellular_Organisms	non_HKs	0	non_TS_non_HK	0.453692184246814	0.00749120906920878
CG33332	34	23	25	32	0.563900885193326	-0.356143810225275	27.9068341902664	FBgn0067629	CG33332	0.412	Eukaryota	non_HKs	0	non_TS_non_HK	0.335080738625784	0.665595374174453
CG33336	51	45	49	47	0.180572245641821	0.0601209924375709	33.2947027511778	FBgn0039044	p53	0.427	Bilateria	non_HKs	0	non_TS_non_HK	0.770786284128827	0.990978398679151
CG3335	85	81	86	80	0.069540933253077	0.104336659814736	74.9909223381493	FBgn0036018	CG3335	0.372	Eukaryota	non_HKs	0	non_TS_non_HK	0.918763560160471	0.86644557840571
CG3342	26	33	26	33	-0.343954401217361	-0.343954401217361	100	FBgn0029874	CG3342	0.637	Pan-drosophilid	non_HKs	0	TS	0.614124576092798	0.673958438191391
CG33486	78	43	70	51	0.85913746416015	0.456857674973471	53.1763185790148	FBgn0270926	AsnS	0.377	Cellular_Organisms	non_HKs	0	non_TS_non_HK	0.00801590224352846	0.277621024259025
CG33493	23	42	35	30	-0.868755466721747	0.222392421336448	16.9307648761034	FBgn0053493	CG33493	0.598	Diptera	non_HKs	0	non_TS_non_HK	0.0691772664174023	0.817523233007678
CG3350	82	94	86	90	-0.197036847059554	-0.0655883416275767	33.2873483342701	FBgn0039509	bigmax	0.332	Bilateria	non_HKs	0	non_TS_non_HK	0.584273814899951	0.940214008159884
CG33505	54	40	38	56	0.432959407276106	-0.559427408614019	36.0498956498981	FBgn0053505	U3-55K	0.407	Eukaryota	non_HKs	0	non_TS_non_HK	0.327599375543629	0.236231102747833
CG33519	35	167	101	101	-2.25442127552909	0	0	FBgn0053519	Unc-89	0.747	Bilateria	non_HKs	0	TS	3.21194655064972e-20	1
CG33526	62	84	83	63	-0.438121112391885	0.397759507847008	32.2427504416678	FBgn0053526	PNUTS	0.171	Diptera	non_HKs	0	non_TS_non_HK	0.180327521811006	0.300153640737751
CG33528	30	55	51	34	-0.874469117916141	0.584962500721156	28.6130005551338	FBgn0260964	Vmat	0.702	Cellular_Organisms	non_HKs	0	TS	0.0297138300207823	0.243104570387671
CG33558	39	76	60	55	-0.962525294581337	0.125530882083859	10.3437887853925	FBgn0053558	mim	0.572	Bilateria	non_HKs	0	non_TS_non_HK	0.00352092740476971	0.872868814389354
CG3356	244	260	247	257	-0.0916304754655682	-0.0572573176092004	62.4871990659001	FBgn0034989	CG3356	0.37	Eukaryota	non_HKs	0	non_TS_non_HK	0.680307742760027	0.86219590822861
CG3358	58	66	70	54	-0.186413124230881	0.374395514781498	40.0335598663323	FBgn0033117	CG3358	0.362	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Cellular_Organisms by ProteinHistorian	non_HKs	0	non_TS_non_HK	0.706107204676647	0.392438266877764
CG3359	88	108	93	103	-0.295455883526171	-0.147341716075187	49.8692780515015	FBgn0260745	mfas	0.658	Cellular_Organisms	non_HKs	0	TS	0.320983742961655	0.745798743311866
CG3362	98	76	63	111	0.366782330671623	-0.81713594285019	40.8352725360781	FBgn0034988	cN-IIIB	0.474	Eukaryota	non_HKs	0	non_TS_non_HK	0.228090423436206	0.00334611961607917
CG3363	78	167	102	143	-1.0983020736118	-0.487445994806894	44.3817786125006	FBgn0266083	ocm	0.405	Pan-drosophilid	non_HKs	0	non_TS_non_HK	1.67061399056126e-07	0.0532950454408543
CG3368	177	139	168	148	0.34866447735949	0.18286405714981	52.4469996297526	FBgn0039508	CG3368	0.294	Diptera	non_HKs	0	non_TS_non_HK	0.0961200677177081	0.523107286847951
CG33694	204	97	134	167	1.07251249978437	-0.31761510201628	18.5985336846345	FBgn0040233	cana	0.374	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Eukaryota by ProteinHistorian	non_HKs	0	non_TS_non_HK	1.01451006017088e-08	0.202974166842695
CG33720	56	206	102	160	-1.87914560512561	-0.649502752915867	34.5637267886141	FBgn0046874	Pif1B	0.914	Diptera	non_HKs	0	TS	9.15659907382349e-20	0.00390318079421359
CG3376	180	298	259	219	-0.727315424132487	0.24202122808538	19.9793332771975	FBgn0034997	CG3376	0.533	Eukaryota	non_HKs	0	non_TS_non_HK	8.2602545263218e-07	0.225625199699948
CG3379	311	346	363	294	-0.153857457506122	0.304153393159386	39.9065418803962	FBgn0013981	His4r	0.212	Eukaryota	non_HKs	0	non_TS_non_HK	0.334867189167342	0.0432585114556328
CG3380	47	45	40	52	0.0627357553479627	-0.37851162325373	46.1735244623134	FBgn0034716	Oatp58Dc	0.694	Bilateria	non_HKs	0	TS	0.978817982998504	0.485759469691208
CG3394	155	283	184	254	-0.868533837557645	-0.465122730715153	53.5526321027513	FBgn0034999	CG3394	0.666	Cellular_Organisms	non_HKs	0	TS	1.46234511832404e-08	0.00795378068386462
CG33950	24	85	43	66	-1.82442843541655	-0.618129364656356	33.8807131404541	FBgn0267911	trol	0.513	Bilateria	non_HKs	0	non_TS_non_HK	4.77884622098306e-08	0.132638999313503
CG33956	114	253	180	187	-1.15010356052957	-0.055041363557962	4.78577455517293	FBgn0001297	kay	0.415	Bilateria	non_HKs	0	non_TS_non_HK	6.62632635666978e-12	0.901925406052656
CG33957	88	128	137	79	-0.540568381362703	0.794251334783424	37.3050647810299	FBgn0086690	Plp	0.371	Diptera	non_HKs	0	non_TS_non_HK	0.0271923873103866	0.00115224615634376
CG33967	137	156	154	139	-0.187370135901722	0.147845467971394	30.6059578361105	FBgn0262127	kibra	0.536	Bilateria	non_HKs	0	non_TS_non_HK	0.467370688040815	0.652600988802456
CG33979	125	106	132	99	0.237863830098888	0.415037499278844	70.0826869508318	FBgn0261458	capt	0.329	Eukaryota	non_HKs	0	non_TS_non_HK	0.398611082911011	0.133797337207784
CG3399	100	129	106	123	-0.367371065648529	-0.214594050776041	58.413432859012	FBgn0000256	capu	0.672	Eukaryota	non_HKs	0	TS	0.149898595509226	0.529146074643437
CG33991	226	264	229	261	-0.224215156943266	-0.188702208472941	84.1612186461992	FBgn0013718	nuf	0.41	Bilateria	non_HKs	0	non_TS_non_HK	0.201106425887772	0.367929840405148
CG3400	239	473	351	361	-0.984829565358647	-0.0405278065826102	4.11521018541428	FBgn0027621	Pfrx	0.496	Cellular_Organisms	non_HKs	0	non_TS_non_HK	3.76165456556017e-17	0.891971141049153
CG3401	98	83	116	65	0.239670412768283	0.835613182099118	58.3709760882514	FBgn0003888	betaTub60D	0.343	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Eukaryota by ProteinHistorian	HK	1.257921618	non_TS_HK	0.472061042149551	0.00199475457443867
CG3407	30	25	31	24	0.263034405833794	0.369233809665719	77.6626031129288	FBgn0031573	CG3407	0.43	Diptera	non_HKs	0	non_TS_non_HK	0.753139476432359	0.658999851462949
CG34100	209	210	200	219	-0.00688638558523986	-0.130930869826449	51.3504022007187	FBgn0263490	mld	0.399	Pan-drosophilid	HK	1.983870974	non_TS_HK	1	0.620315451153079
CG3411	38	48	41	45	-0.337034987277571	-0.134301091711591	39.8478190043175	FBgn0004101	bs	0.417	Eukaryota	non_HKs	0	non_TS_non_HK	0.50580707824777	0.89795635937924
CG3412	328	370	357	341	-0.173829455898228	0.0661523350049272	21.608938503246	FBgn0283468	slmb	0.343	Eukaryota	non_HKs	0	non_TS_non_HK	0.242820279916991	0.781931862239398
CG34126	157	267	200	224	-0.766075182795927	-0.163498732282879	21.3423872688529	FBgn0083962	CG34126	0.289	Eukaryota	non_HKs	0	non_TS_non_HK	1.09991803598553e-06	0.499104693793725
CG3413	113	82	99	96	0.462626957797104	0.0443941193584534	9.59609434993703	FBgn0034718	wdp	0.458	Pan-drosophilid	non_HKs	0	non_TS_non_HK	0.0842125340998563	0.98051568164745
CG34157	54	101	80	75	-0.903323980588326	0.0931094043914815	8.54573177848384	FBgn0260003	Dys	0.318	Bilateria	HK	2.208843209	non_TS_HK	0.00116669184339339	0.898136044918272
CG3416	633	601	630	604	0.0748405087171558	0.0608032790622001	81.2438078046656	FBgn0002787	Rpn8	0.383	Eukaryota	non_HKs	0	non_TS_non_HK	0.554634080781901	0.71265269799904
CG3421	63	116	80	99	-0.880701071627656	-0.307428525192247	34.9072500416149	FBgn0038853	RhoGAP93B	0.336	Eukaryota	HK	2.137597346	non_TS_HK	0.00058116639388369	0.393313442527106
CG3423	117	116	129	104	0.0123837244558323	0.310787537282162	51.0164067869338	FBgn0020616	SA	0.309	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Eukaryota by ProteinHistorian	non_HKs	0	non_TS_non_HK	1	0.300153640737751
CG3424	2210	1619	1830	1999	0.448943383976228	-0.127434823573223	18.1063461371193	FBgn0036007	path	0.4	Eukaryota	non_HKs	0	non_TS_non_HK	4.92771152246854e-20	0.037513286304841
CG3428	56	45	56	45	0.315501825727929	0.315501825727929	100	FBgn0036005	pall	0.324	Bilateria	non_HKs	0	non_TS_non_HK	0.494747546539695	0.558961754860175
CG3431	118	64	101	81	0.882643049361841	0.31836147986717	36.0691085821554	FBgn0011327	Uch-L5	0.394	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Eukaryota by ProteinHistorian	non_HKs	0	non_TS_non_HK	0.000499015483866993	0.364497131062507
CG3433	111	90	112	89	0.302562770020431	0.331621491091206	91.9433558895311	FBgn0021944	Coprox	0.696	Cellular_Organisms	non_HKs	0	TS	0.298286587415808	0.30877820824727
CG3434	118	47	114	51	1.3280541976842	1.16046467219325	87.3808218231461	FBgn0036000	CG3434	0.343	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Eukaryota by ProteinHistorian	non_HKs	0	non_TS_non_HK	3.70943922913461e-07	2.44214114555832e-05
CG34348	55	42	54	43	0.389042290745899	0.328622747461371	84.4696721354668	FBgn0085377	CG34348	0.415	Cellular_Organisms	non_HKs	0	non_TS_non_HK	0.381434226991981	0.547519440383907
CG34349	29	30	32	27	-0.0489096004809464	0.245112497836531	45.4640639990598	FBgn0266719	Unc-13-4B	0.406	Diptera	non_HKs	0	non_TS_non_HK	1	0.807355225769433
CG3437	84	24	79	29	1.8073549220576	1.44579975304953	79.995342110422	FBgn0035998	CG3437	0.337	Eukaryota	non_HKs	0	non_TS_non_HK	7.32505304112564e-08	3.572571396733e-05
CG34389	43	56	57	42	-0.381090167355506	0.440572591385981	34.9041556585695	FBgn0086901	cv-c	0.349	Diptera	non_HKs	0	non_TS_non_HK	0.387607713292222	0.364591545661537
CG34394	80	146	116	110	-0.867896463992655	0.0766212816029124	7.50351123226822	FBgn0085423	CG34394	0.374	Eukaryota	non_HKs	0	non_TS_non_HK	0.0001028882357919	0.893117144797254
CG34401	42	119	88	73	-1.50250034052918	0.26960705975728	13.2049346288856	FBgn0085430	CG34401	0.406	Bilateria	HK	1.588287534	non_TS_HK	1.4817306712141e-08	0.506304281374679
CG34404	47	55	53	49	-0.226770861847022	0.113210610447991	24.9807123202085	FBgn0085433	CG34404	0.37	Bilateria	non_HKs	0	non_TS_non_HK	0.663830622336588	0.908928441776237
CG34407	254	562	430	386	-1.14574163344876	0.15573581232138	10.687235478858	FBgn0085436	Not1	0.259	Eukaryota	HK	12.39729526	non_TS_HK	7.79698496544436e-26	0.328444859049675
